step,timestamp,amount,customer_id,merchant_id,transaction_type,payment_method,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,amount_deducted,amount_credited,is_fraud,type_PAYMENT,type_TRANSFER,type_CASH_OUT,type_DEBIT,type_CASH_IN
610,2025-03-26T10:00:00,223118.0,10357,4273,PAYMENT,CARD,635971.1568815293,441900.44996732764,1052959.2170558225,1265267.648799321,194070.7069142016,212308.43174349843,0,1.0,0.0,0.0,0.0,0.0
268,2025-03-12T04:00:00,455634.0,99100,9883,PAYMENT,UPI,742085.4079830904,401369.7409100078,1219090.610496793,1470850.4900374576,340715.6670730826,251759.8795406646,1,1.0,0.0,0.0,0.0,0.0
455,2025-03-19T23:00:00,118538.0,86964,6412,PAYMENT,UPI,233529.1445401601,192607.44900218913,2235390.3393734996,2258207.966149543,40921.69553797098,22817.626776043326,0,1.0,0.0,0.0,0.0,0.0
685,2025-03-29T13:00:00,114879.0,34409,5571,PAYMENT,CARD,934883.3848661195,846999.5296596743,1841250.057109162,1895498.9868999242,87883.85520644521,54248.92979076225,0,1.0,0.0,0.0,0.0,0.0
401,2025-03-17T17:00:00,306993.0,82083,7960,PAYMENT,CARD,770529.2341153828,577879.2710230269,123922.62992761107,283151.0812845331,192649.96309235587,159228.451356922,0,1.0,0.0,0.0,0.0,0.0
476,2025-03-20T20:00:00,19588.0,25270,1193,DEBIT,CARD,179409.48892672904,179335.33397633766,938496.5324047771,957863.807652698,74.15495039138477,19367.275247920887,0,0.0,0.0,0.0,1.0,0.0
702,2025-03-30T06:00:00,147158.0,98765,7408,TRANSFER,UPI,271964.9052408873,216006.30601706714,907532.7234278119,1013224.4743455034,55958.59922382017,105691.7509176915,0,0.0,1.0,0.0,0.0,0.0
634,2025-03-27T10:00:00,362047.0,22554,2585,TRANSFER,NETBANKING,69246.79194965638,0.0,362043.49697685626,550091.4801460952,69246.79194965638,188047.9831692389,0,0.0,1.0,0.0,0.0,0.0
558,2025-03-24T06:00:00,354618.0,36951,4241,TRANSFER,NETBANKING,68582.4972264014,0.0,203470.474220438,356662.1739072945,68582.4972264014,153191.69968685653,0,0.0,1.0,0.0,0.0,0.0
576,2025-03-25T00:00:00,625318.0,99825,9425,CASH_OUT,WALLET,13871.552616248378,0.0,222529.56358563475,795005.0381051663,13871.552616248378,572475.4745195315,1,0.0,0.0,1.0,0.0,0.0
130,2025-03-06T10:00:00,239646.0,23416,1601,CASH_OUT,WALLET,249069.65386582905,23235.68784339138,195464.87588952668,350262.0710549731,225833.96602243767,154797.19516544644,0,0.0,0.0,1.0,0.0,0.0
363,2025-03-16T03:00:00,46581.0,12420,7713,DEBIT,CARD,1138376.1787941102,1115723.0434499965,1641257.1805418264,1657844.0592388962,22653.13534411369,16586.878697069827,0,0.0,0.0,0.0,1.0,0.0
705,2025-03-30T09:00:00,4098.0,38460,4848,PAYMENT,UPI,380112.3058943758,376638.39556709334,160630.18566037324,162534.2408830794,3473.910327282443,1904.0552227061416,0,1.0,0.0,0.0,0.0,0.0
693,2025-03-29T21:00:00,130561.0,30428,4982,CASH_OUT,WALLET,419666.8824023637,391698.47680011817,307057.88003331114,343370.12987372064,27968.405602245533,36312.249840409495,0,0.0,0.0,1.0,0.0,0.0
292,2025-03-13T04:00:00,144188.0,92128,8300,CASH_IN,UPI,141454.57631585517,116307.64125250517,245629.99258460454,384112.2833073631,25146.93506335,138482.29072275857,0,0.0,0.0,0.0,0.0,1.0
371,2025-03-16T11:00:00,54956.0,86730,4557,PAYMENT,UPI,856774.1770464826,807929.8564311033,1247774.3458223373,1286350.4399146254,48844.320615379256,38576.094092288055,0,1.0,0.0,0.0,0.0,0.0
29,2025-03-02T05:00:00,26637.0,37608,5636,PAYMENT,CARD,418768.67171078676,405564.58599559916,172445.5586742452,182895.20748606347,13204.085715187597,10449.648811818275,0,1.0,0.0,0.0,0.0,0.0
149,2025-03-07T05:00:00,176478.0,65344,7858,TRANSFER,NETBANKING,1127990.0299015513,970015.3731306673,24359.244587350324,56692.3441321047,157974.65677088406,32333.099544754376,0,0.0,1.0,0.0,0.0,0.0
296,2025-03-13T08:00:00,289001.0,47310,4915,CASH_OUT,WALLET,1352702.8036786641,1334487.402170013,468765.0716441342,519923.76419881266,18215.401508651208,51158.69255467848,0,0.0,0.0,1.0,0.0,0.0
11,2025-03-01T11:00:00,996821.0,16575,2729,PAYMENT,UPI,878736.9728180908,0.0,363979.07017097005,840202.5466781333,878736.9728180908,476223.47650716326,0,1.0,0.0,0.0,0.0,0.0
512,2025-03-22T08:00:00,284014.0,59615,4162,TRANSFER,UPI,323059.93652955996,205067.6504539398,507007.4306112391,639803.0187433938,117992.28607562016,132795.58813215472,0,0.0,1.0,0.0,0.0,0.0
676,2025-03-29T04:00:00,315619.0,13280,1963,DEBIT,CARD,710512.6906881988,661474.8128186027,1401674.9954368356,1533537.0278159787,49037.87786959612,131862.03237914317,1,0.0,0.0,0.0,1.0,0.0
113,2025-03-05T17:00:00,191663.0,75164,9612,PAYMENT,CARD,290259.79817695846,159280.62177174084,12444.015485934797,175703.7143561899,130979.17640521761,163259.69887025512,0,1.0,0.0,0.0,0.0,0.0
187,2025-03-08T19:00:00,852638.0,25161,3876,PAYMENT,NETBANKING,2332146.0993833756,1652676.589304727,38436.92620160061,873325.6606122517,679469.5100786486,834888.7344106511,0,1.0,0.0,0.0,0.0,0.0
227,2025-03-10T11:00:00,204306.0,76798,1954,CASH_IN,UPI,1454084.0285296566,1444405.087436411,295236.71284361405,367729.21602106286,9678.941093245521,72492.50317744882,0,0.0,0.0,0.0,0.0,1.0
310,2025-03-13T22:00:00,393585.0,76556,8715,CASH_OUT,WALLET,679255.9243849694,290710.3967933908,2200105.0985753518,2316059.425017886,388545.5275915786,115954.3264425341,0,0.0,0.0,1.0,0.0,0.0
98,2025-03-05T02:00:00,582958.0,69596,7749,TRANSFER,NETBANKING,3365554.4991496694,2959217.0989736035,185215.13988784113,634157.3812003867,406337.400176066,448942.24131254555,1,0.0,1.0,0.0,0.0,0.0
55,2025-03-03T07:00:00,531448.0,24870,1875,PAYMENT,UPI,791323.4464744023,620515.0008118243,5821875.97229317,6060917.533109943,170808.445662578,239041.5608167732,0,1.0,0.0,0.0,0.0,0.0
623,2025-03-26T23:00:00,96064.0,40743,5759,DEBIT,CARD,398294.09681504377,383760.2096253618,1638313.663275915,1659214.1725786156,14533.887189681991,20900.509302700637,0,0.0,0.0,0.0,1.0,0.0
664,2025-03-28T16:00:00,16386.0,67202,6155,DEBIT,CARD,100336.8231076481,93904.80334673087,609057.0804178211,612021.9511713164,6432.019760917232,2964.870753495372,0,0.0,0.0,0.0,1.0,0.0
406,2025-03-17T22:00:00,37718.0,32413,3876,CASH_OUT,WALLET,784704.8285165589,776385.5329316086,1377779.6949882603,1388362.1496992586,8319.295584950247,10582.45471099834,0,0.0,0.0,1.0,0.0,0.0
69,2025-03-03T21:00:00,12210.0,65911,3335,PAYMENT,CARD,1969093.0898699416,1963059.4790098087,731503.727081569,731519.8885876535,6033.610860132845,16.16150608449243,0,1.0,0.0,0.0,0.0,0.0
312,2025-03-14T00:00:00,22275.0,71240,4140,TRANSFER,UPI,2015293.557965443,1997876.897883821,834692.9216301045,855663.2735120065,17416.660081621958,20970.351881901966,0,0.0,1.0,0.0,0.0,0.0
289,2025-03-13T01:00:00,40828.0,80288,3653,PAYMENT,UPI,927774.0805728816,900822.2770528084,869339.7387025001,886905.9398344614,26951.803520073183,17566.20113196131,0,1.0,0.0,0.0,0.0,0.0
548,2025-03-23T20:00:00,83435.0,52346,9447,PAYMENT,UPI,499948.9287777188,463576.69999725523,1046173.1127149982,1053085.466512272,36372.22878046357,6912.35379727371,0,1.0,0.0,0.0,0.0,0.0
148,2025-03-07T04:00:00,156851.0,45763,9814,CASH_OUT,WALLET,1050669.0776070252,1032012.6040927198,62688.70247352721,88562.39301145243,18656.47351430531,25873.690537925213,0,0.0,0.0,1.0,0.0,0.0
467,2025-03-20T11:00:00,248738.0,63906,2913,PAYMENT,CARD,1436074.504304848,1197993.2057488747,958410.7166912076,1038837.1167278093,238081.29855597322,80426.4000366017,0,1.0,0.0,0.0,0.0,0.0
739,2025-03-31T19:00:00,47379.0,39048,6870,PAYMENT,CARD,530390.4128179426,517580.52769262396,1262126.7082965474,1288265.4156281378,12809.8851253186,26138.707331590354,0,1.0,0.0,0.0,0.0,0.0
244,2025-03-11T04:00:00,223267.0,14698,7451,TRANSFER,UPI,646748.7680923664,584717.4825384889,372112.2527420081,529228.8306313716,62031.285553877475,157116.5778893635,0,0.0,1.0,0.0,0.0,0.0
491,2025-03-21T11:00:00,243654.0,19515,6269,PAYMENT,CARD,1141362.1007912508,984082.902431405,3843375.6157031413,3918384.789277252,157279.1983598458,75009.1735741105,0,1.0,0.0,0.0,0.0,0.0
507,2025-03-22T03:00:00,163571.0,27585,5715,PAYMENT,UPI,2092750.5639376775,1966717.5345334539,156004.99836036877,312643.283973531,126033.02940422366,156638.2856131622,0,1.0,0.0,0.0,0.0,0.0
365,2025-03-16T05:00:00,467887.0,86340,4845,PAYMENT,UPI,1565470.6844333687,1104998.39952733,2412874.6534408694,2768614.708721385,460472.2849060388,355740.05528051546,0,1.0,0.0,0.0,0.0,0.0
482,2025-03-21T02:00:00,23530.0,73654,4682,TRANSFER,NETBANKING,22645.862167144725,0.0,1128399.7876110151,1147830.83266653,22645.862167144725,19431.0450555149,0,0.0,1.0,0.0,0.0,0.0
201,2025-03-09T09:00:00,38989.0,97051,2338,PAYMENT,CARD,132814.32838750133,97187.71930821674,1091580.5042810831,1104199.1260430715,35626.60907928459,12618.621761988383,0,1.0,0.0,0.0,0.0,0.0
154,2025-03-07T10:00:00,111956.0,96615,2729,TRANSFER,UPI,1915814.851916636,1867078.8861666657,2087656.4713639482,2130307.3641303177,48735.965749970404,42650.89276636951,0,0.0,1.0,0.0,0.0,0.0
450,2025-03-19T18:00:00,27098.0,15391,7943,PAYMENT,CARD,1794700.7588527615,1790184.3444126812,1782180.759698566,1796761.1579308622,4516.414440080291,14580.39823229611,0,1.0,0.0,0.0,0.0,0.0
501,2025-03-21T21:00:00,167079.0,80976,8663,PAYMENT,CARD,492342.1392750316,394689.2751011051,423783.5188170717,499252.5954885613,97652.86417392647,75469.07667148963,0,1.0,0.0,0.0,0.0,0.0
73,2025-03-04T01:00:00,101633.0,86844,1130,DEBIT,CARD,877738.3245780359,875984.4941498012,1222034.2761867966,1248447.8585789714,1753.8304282346508,26413.58239217475,0,0.0,0.0,0.0,1.0,0.0
713,2025-03-30T17:00:00,66982.0,56257,8840,PAYMENT,CARD,2362812.7319229823,2349667.592189393,51927.793204545436,118726.99380450114,13145.139733589254,66799.2005999557,0,1.0,0.0,0.0,0.0,0.0
296,2025-03-13T08:00:00,37263.0,76297,2953,TRANSFER,NETBANKING,2425416.0091183097,2425321.756205546,623655.5069836207,655267.8554277954,94.25291276350617,31612.348444174742,0,0.0,1.0,0.0,0.0,0.0
17,2025-03-01T17:00:00,81695.0,79503,3196,TRANSFER,NETBANKING,1528285.8776494283,1513536.9962718964,2777034.762835886,2796477.1389413755,14748.881377531914,19442.376105489675,0,0.0,1.0,0.0,0.0,0.0
641,2025-03-27T17:00:00,187278.0,39288,8408,PAYMENT,CARD,235202.13765612323,146290.5731007192,320328.4780857751,487455.09273718204,88911.56455540404,167126.61465140694,0,1.0,0.0,0.0,0.0,0.0
217,2025-03-10T01:00:00,171503.0,95381,3610,PAYMENT,CARD,1310381.3035710244,1242925.0042455704,51262.54650818359,151915.2503936342,67456.29932545405,100652.70388545061,0,1.0,0.0,0.0,0.0,0.0
61,2025-03-03T13:00:00,35735.0,11872,6669,DEBIT,CARD,106581.74143618382,93384.92868853036,874537.1520736419,874986.0568897502,13196.812747653457,448.9048161082901,0,0.0,0.0,0.0,1.0,0.0
616,2025-03-26T16:00:00,26688.0,67782,9664,TRANSFER,UPI,2243735.782153007,2221559.3121203403,438659.6455700915,447897.73362532404,22176.47003266681,9238.08805523254,0,0.0,1.0,0.0,0.0,0.0
42,2025-03-02T18:00:00,5408.0,52736,1797,TRANSFER,NETBANKING,161518.0230173748,157867.643001851,477525.3991221189,477664.5618850334,3650.380015523813,139.16276291449321,0,0.0,1.0,0.0,0.0,0.0
25,2025-03-02T01:00:00,2501.0,53374,3217,CASH_OUT,WALLET,1085741.3954599958,1083399.3796210552,873368.1939770054,873587.7080755917,2342.015838940628,219.51409858628176,0,0.0,0.0,1.0,0.0,0.0
39,2025-03-02T15:00:00,423737.0,86368,3709,PAYMENT,UPI,942232.5146244428,753525.0168839579,971774.5292948459,1047613.8362042077,188707.4977404849,75839.30690936185,0,1.0,0.0,0.0,0.0,0.0
131,2025-03-06T11:00:00,9227.0,95077,3346,CASH_OUT,WALLET,1500133.635095638,1497621.7718800213,575047.6893488938,579517.2356340019,2511.8632156166714,4469.546285108081,0,0.0,0.0,1.0,0.0,0.0
498,2025-03-21T18:00:00,262773.0,62657,5875,TRANSFER,UPI,802019.4158903441,769781.2317777051,708360.8075098249,808553.1850129345,32238.184112638934,100192.37750310963,0,0.0,1.0,0.0,0.0,0.0
229,2025-03-10T13:00:00,411122.0,71895,7644,TRANSFER,NETBANKING,61414.419961611355,0.0,4999065.989212655,5060321.59340211,61414.419961611355,61255.60418945458,0,0.0,1.0,0.0,0.0,0.0
108,2025-03-05T12:00:00,20641.0,26217,9287,CASH_OUT,WALLET,1223652.7029037,1206278.3250965567,3150001.981271071,3158145.999802198,17374.377807143377,8144.0185311269015,0,0.0,0.0,1.0,0.0,0.0
172,2025-03-08T04:00:00,114647.0,84826,3435,TRANSFER,UPI,483136.78700063506,462071.6201061175,1228665.4129993466,1263557.0226395838,21065.166894517548,34891.60964023718,0,0.0,1.0,0.0,0.0,0.0
435,2025-03-19T03:00:00,655635.0,94116,7187,PAYMENT,CARD,386081.6881069533,0.0,176116.281724737,445028.8707307071,386081.6881069533,268912.58900597005,1,1.0,0.0,0.0,0.0,0.0
478,2025-03-20T22:00:00,359321.0,61315,7219,CASH_OUT,WALLET,4788318.028109935,4599215.9370405665,446224.73580379254,508139.65576817247,189102.09106936865,61914.91996437992,0,0.0,0.0,1.0,0.0,0.0
102,2025-03-05T06:00:00,134553.0,19993,3911,CASH_OUT,WALLET,892573.6338696189,873187.1525731573,2146335.6806487576,2228374.1300099473,19386.48129646154,82038.44936118973,0,0.0,0.0,1.0,0.0,0.0
524,2025-03-22T20:00:00,287577.0,33547,8320,TRANSFER,UPI,1240356.9982070301,1055484.2918217583,550894.2843690384,563700.4406521841,184872.70638527186,12806.156283145654,0,0.0,1.0,0.0,0.0,0.0
275,2025-03-12T11:00:00,358405.0,25270,5304,TRANSFER,UPI,747236.2467107429,560846.743880098,3109296.3325879644,3248313.464688017,186389.50283064495,139017.13210005267,0,0.0,1.0,0.0,0.0,0.0
613,2025-03-26T13:00:00,85550.0,57278,8425,PAYMENT,UPI,1469557.046485642,1467145.9440130377,670020.2481469281,746577.717521971,2411.1024726042524,76557.46937504283,0,1.0,0.0,0.0,0.0,0.0
44,2025-03-02T20:00:00,445408.0,37785,6859,TRANSFER,UPI,1394619.8641409331,1216793.746810057,1978830.0510886542,2165754.5492488737,177826.11733087618,186924.49816021952,0,0.0,1.0,0.0,0.0,0.0
17,2025-03-01T17:00:00,127154.0,73436,7981,DEBIT,CARD,1070450.915813712,970661.9833590491,36019.8967451293,92104.97500255158,99788.93245466286,56085.07825742228,0,0.0,0.0,0.0,1.0,0.0
330,2025-03-14T18:00:00,150074.0,85923,8476,TRANSFER,UPI,6093746.005166746,6010391.340795676,569450.4560240158,579656.7868236839,83354.66437106952,10206.330799668096,0,0.0,1.0,0.0,0.0,0.0
569,2025-03-24T17:00:00,1627503.0,30523,6047,CASH_OUT,WALLET,615803.8682082836,156781.08909263636,1204846.0212994502,2190078.227325126,459022.7791156472,985232.2060256759,0,0.0,0.0,1.0,0.0,0.0
497,2025-03-21T17:00:00,370688.0,25973,3261,CASH_OUT,WALLET,1224829.9716677973,880593.6136830468,1991903.5405648155,2339016.8215323584,344236.35798475053,347113.2809675429,0,0.0,0.0,1.0,0.0,0.0
12,2025-03-01T12:00:00,89811.0,37284,2118,PAYMENT,UPI,1598388.9912173096,1577033.8180315525,940667.6821455152,966857.5034695143,21355.17318575713,26189.821323999087,0,1.0,0.0,0.0,0.0,0.0
318,2025-03-14T06:00:00,2080.0,16032,4273,TRANSFER,UPI,471660.5365100322,471134.84561561234,190267.47326911255,191085.4366981979,525.6908944198512,817.9634290853573,0,0.0,1.0,0.0,0.0,0.0
592,2025-03-25T16:00:00,196793.0,94660,8939,TRANSFER,UPI,610968.3453619741,541177.8044894423,2169752.890531143,2285498.287903399,69790.54087253183,115745.39737225603,0,0.0,1.0,0.0,0.0,0.0
216,2025-03-10T00:00:00,243421.0,84900,6735,TRANSFER,UPI,3479178.3738265024,3261429.073101674,855226.5894233187,877916.1432416392,217749.30072482815,22689.553818320506,0,0.0,1.0,0.0,0.0,0.0
339,2025-03-15T03:00:00,210424.0,29565,6508,PAYMENT,CARD,32823.87443356874,0.0,114309.5297384666,314271.97420041263,32823.87443356874,199962.44446194603,0,1.0,0.0,0.0,0.0,0.0
661,2025-03-28T13:00:00,687545.0,74813,7577,TRANSFER,NETBANKING,408412.9296092243,0.0,623335.2956837332,944829.0507487396,408412.9296092243,321493.75506500644,0,0.0,1.0,0.0,0.0,0.0
81,2025-03-04T09:00:00,397513.0,57838,8114,PAYMENT,CARD,665946.4229988062,277868.72299172706,1200456.9705401522,1246209.247785589,388077.70000707917,45752.277245436795,0,1.0,0.0,0.0,0.0,0.0
727,2025-03-31T07:00:00,119143.0,87402,8674,CASH_OUT,WALLET,1466.0672207478558,0.0,599685.5196988361,639625.500820849,1466.0672207478558,39939.98112201283,0,0.0,0.0,1.0,0.0,0.0
485,2025-03-21T05:00:00,12984.0,56456,2585,CASH_IN,CARD,2293893.980431596,2291652.94049103,2046317.1214051074,2051170.9420473021,2241.0399405658245,4853.820642194711,0,0.0,0.0,0.0,0.0,1.0
374,2025-03-16T14:00:00,129275.0,38875,2934,PAYMENT,UPI,337214.6724555253,235300.21827888233,551117.0551722014,595765.7356958177,101914.45417664299,44648.68052361638,0,1.0,0.0,0.0,0.0,0.0
710,2025-03-30T14:00:00,233749.0,86990,5106,TRANSFER,UPI,298008.3145247708,123085.25423033809,875755.2332695224,1037795.568148392,174923.06029443268,162040.3348788696,0,0.0,1.0,0.0,0.0,0.0
200,2025-03-09T08:00:00,187151.0,16116,5067,CASH_OUT,WALLET,1716612.2685160022,1673077.765382595,237204.99668244648,301869.5466947922,43534.50313340733,64664.550012345746,0,0.0,0.0,1.0,0.0,0.0
537,2025-03-23T09:00:00,154497.0,13608,5724,PAYMENT,CARD,325706.9111381568,275441.33831551275,718847.3181256688,768881.7843953461,50265.572822644026,50034.46626967727,0,1.0,0.0,0.0,0.0,0.0
466,2025-03-20T10:00:00,126530.0,13005,5332,PAYMENT,CARD,1071841.623755162,981989.097565287,252131.30317445265,292885.16406552616,89852.52618987509,40753.860891073506,0,1.0,0.0,0.0,0.0,0.0
89,2025-03-04T17:00:00,69561.0,90977,1930,CASH_OUT,WALLET,1723184.2908136824,1706601.428797228,255133.76001518423,309241.6806291031,16582.86201645434,54107.92061391886,0,0.0,0.0,1.0,0.0,0.0
268,2025-03-12T04:00:00,64965.0,92176,2941,TRANSFER,UPI,1572512.368236258,1558987.5082915027,328368.7181366057,348402.72369313205,13524.859944755211,20034.00555652636,0,0.0,1.0,0.0,0.0,0.0
655,2025-03-28T07:00:00,138722.0,47487,5114,TRANSFER,NETBANKING,1523034.2666111595,1425447.1167156957,45205.826409909954,47147.66984539151,97587.14989546384,1941.8434354815545,0,0.0,1.0,0.0,0.0,0.0
571,2025-03-24T19:00:00,35014.0,78326,4713,DEBIT,CARD,92814.62314951463,61981.452563923434,178301.21927962996,191100.06657299318,30833.1705855912,12798.847293363215,0,0.0,0.0,0.0,1.0,0.0
489,2025-03-21T09:00:00,83311.0,99930,4830,CASH_IN,UPI,83215.28317669129,76965.56833075985,552273.9000073841,575454.1176847076,6249.714845931434,23180.217677323497,0,0.0,0.0,0.0,0.0,1.0
538,2025-03-23T10:00:00,78306.0,81129,8114,DEBIT,CARD,366393.4960757501,331476.2449586283,140481.77490587774,211663.27971802335,34917.25111712178,71181.5048121456,0,0.0,0.0,0.0,1.0,0.0
47,2025-03-02T23:00:00,176926.0,24413,5024,PAYMENT,CARD,36609.9206836998,0.0,143160.17292032883,227714.20096640574,36609.9206836998,84554.02804607691,0,1.0,0.0,0.0,0.0,0.0
288,2025-03-13T00:00:00,13802.0,96506,9698,PAYMENT,CARD,694007.0231571917,684673.0509591375,3439891.2790843286,3443128.88784605,9333.972198054194,3237.6087617212906,0,1.0,0.0,0.0,0.0,0.0
16,2025-03-01T16:00:00,354002.0,28610,1225,CASH_OUT,WALLET,502166.66477435676,149511.31940184254,557039.4950248824,904521.962178698,352655.3453725142,347482.46715381567,0,0.0,0.0,1.0,0.0,0.0
711,2025-03-30T15:00:00,165280.0,38875,1930,TRANSFER,UPI,814244.0039731958,701408.6767720482,517066.221892126,557848.1082935616,112835.32720114756,40781.88640143559,0,0.0,1.0,0.0,0.0,0.0
401,2025-03-17T17:00:00,222234.0,92071,1921,PAYMENT,CARD,354945.78076015593,217126.4516123464,311613.70294379996,481183.61080132995,137819.32914780953,169569.90785753,0,1.0,0.0,0.0,0.0,0.0
86,2025-03-04T14:00:00,242868.0,55984,5355,TRANSFER,UPI,665053.5346124289,424678.78050944617,718356.6028437534,876111.6626592762,240374.7541029827,157755.05981552275,0,0.0,1.0,0.0,0.0,0.0
250,2025-03-11T10:00:00,68917.0,29693,3499,DEBIT,CARD,407584.5012245183,403403.434994075,906501.0615946541,938356.4350643912,4181.066230443306,31855.373469737126,0,0.0,0.0,0.0,1.0,0.0
391,2025-03-17T07:00:00,127116.0,51704,6713,PAYMENT,UPI,217171.53463665274,207709.4141452555,541603.6483208848,593191.7832122638,9462.120491397247,51588.13489137904,0,1.0,0.0,0.0,0.0,0.0
335,2025-03-14T23:00:00,625834.0,76629,4198,DEBIT,CARD,1048014.2771764754,697120.088934385,500559.36337675975,1046525.9799314956,350894.1882420904,545966.6165547359,0,0.0,0.0,0.0,1.0,0.0
629,2025-03-27T05:00:00,291091.0,37552,9025,TRANSFER,UPI,1119129.029470162,1014724.9882145253,1205396.09553802,1343688.3031206203,104404.04125563672,138292.20758260041,0,0.0,1.0,0.0,0.0,0.0
519,2025-03-22T15:00:00,698379.0,61009,7138,CASH_OUT,WALLET,1767447.5695860037,1699916.0566328485,2991276.2341829753,3253417.777721232,67531.51295315521,262141.54353825655,0,0.0,0.0,1.0,0.0,0.0
137,2025-03-06T17:00:00,274285.0,44422,4546,PAYMENT,CARD,2077457.7758747924,1993403.4404099812,2102276.8621626957,2199442.3796121813,84054.33546481119,97165.5174494856,0,1.0,0.0,0.0,0.0,0.0
688,2025-03-29T16:00:00,38620.0,48459,1815,TRANSFER,NETBANKING,1218957.5312166412,1192913.960912958,126266.72083156968,136920.74317704482,26043.57030368317,10654.02234547514,0,0.0,1.0,0.0,0.0,0.0
498,2025-03-21T18:00:00,13342.0,70914,6518,CASH_OUT,WALLET,1163144.6872564622,1151395.522410955,1056440.1766244757,1061896.6003507834,11749.164845507126,5456.423726307694,0,0.0,0.0,1.0,0.0,0.0
727,2025-03-31T07:00:00,172390.0,35336,3610,TRANSFER,UPI,58345.11628440472,42084.51975358134,7072.5642244895,27745.22612613517,16260.596530823379,20672.66190164567,0,0.0,1.0,0.0,0.0,0.0
477,2025-03-20T21:00:00,88575.0,55594,4131,TRANSFER,UPI,116285.80370818092,68442.4547986514,1002643.5367268404,1008411.8093516637,47843.34890952952,5768.272624823265,0,0.0,1.0,0.0,0.0,0.0
594,2025-03-25T18:00:00,64443.0,13302,7479,TRANSFER,NETBANKING,1674310.94493235,1655228.3695901742,624281.0164265728,659174.8084618584,19082.575342175784,34893.792035285616,0,0.0,1.0,0.0,0.0,0.0
223,2025-03-10T07:00:00,329232.0,74501,8553,PAYMENT,UPI,265204.9354663616,45499.808072815125,675529.3938668552,825086.8255199955,219705.12739354646,149557.43165314035,0,1.0,0.0,0.0,0.0,0.0
